gene_identifier_upper,canonical_transcript,main
ENST00000360565,ENST00000360565,True
ENSG00000126461,ENST00000360565,True
SCAF1,ENST00000360565,True
SR-A1,ENST00000360565,False
FLJ00034,ENST00000360565,False
ENST00000532692,ENST00000532692,True
ENSG00000064199,ENST00000532692,True
SPA17,ENST00000532692,True
SP17,ENST00000532692,False
CT22,ENST00000532692,False
ENST00000375581,ENST00000375581,True
ENSG00000057593,ENST00000375581,True
F7,ENST00000375581,True
ENST00000250144,ENST00000250144,True
ENSG00000129270,ENST00000250144,True
MMP28,ENST00000250144,True
MMP-25,ENST00000250144,False
MM28,ENST00000250144,False
EPILYSIN,ENST00000250144,False
MMP-28,ENST00000250144,False
ENST00000259951,ENST00000259951,True
ENSG00000204642,ENST00000259951,True
HLA-F,ENST00000259951,True
ENST00000422424,ENST00000422424,True
ENSG00000166595,ENST00000422424,True
FAM96B,ENST00000422424,True
CGI-128,ENST00000422424,False
ENST00000257894,ENST00000257894,True
ENSG00000135436,ENST00000257894,True
FAM186B,ENST00000257894,True
C12ORF25,ENST00000257894,False
DKFZP434J0113,ENST00000257894,False
ENST00000376753,ENST00000376753,True
ENSG00000116663,ENST00000376753,True
FBXO6,ENST00000376753,True
FBX6,ENST00000376753,False
FBG2,ENST00000376753,False
FBS2,ENST00000376753,False
FBX6B,ENST00000376753,False
ENST00000322354,ENST00000322354,True
ENSG00000167565,ENST00000322354,True
SERTAD3,ENST00000322354,True
RBT1,ENST00000322354,False
ENST00000333407,ENST00000333407,True
ENSG00000133477,ENST00000333407,True
FAM83F,ENST00000333407,True
ENST00000273352,ENST00000273352,True
ENSG00000144820,ENST00000273352,True
GPR128,ENST00000273352,True
FLJ14454,ENST00000273352,False
ENST00000309950,ENST00000309950,True
ENSG00000163331,ENST00000309950,True
DAPL1,ENST00000309950,True
ENST00000307745,ENST00000307745,True
ENSG00000171282,ENST00000307745,True
RP11-1055B8.7,ENST00000307745,True
ENST00000420396,ENST00000420396,True
ENSG00000211454,ENST00000420396,True
AKR7L,ENST00000420396,True
AFAR3,ENST00000420396,False
ENST00000393845,ENST00000393845,True
ENSG00000206530,ENST00000393845,True
WDR52,ENST00000393845,True
FLJ11142,ENST00000393845,False
ENST00000321522,ENST00000321522,True
ENSG00000176787,ENST00000321522,True
OR52E2,ENST00000321522,True
ENST00000311015,ENST00000311015,True
ENSG00000172687,ENST00000311015,True
ZNF738,ENST00000311015,True
ENST00000235933,ENST00000235933,True
ENSG00000117281,ENST00000235933,True
CD160,ENST00000235933,True
BY55,ENST00000235933,False
NK1,ENST00000235933,False
NK28,ENST00000235933,False
ENST00000259229,ENST00000259229,True
ENSG00000136710,ENST00000259229,True
CCDC115,ENST00000259229,True
MGC12981,ENST00000259229,False
FLJ30131,ENST00000259229,False
CCP1,ENST00000259229,False
ENST00000219479,ENST00000219479,True
ENSG00000103202,ENST00000219479,True
NME4,ENST00000219479,True
NM23-H4,ENST00000219479,False
NM23H4,ENST00000219479,False
NDPKD,ENST00000219479,False
ENST00000358671,ENST00000358671,True
ENSG00000072694,ENST00000358671,True
FCGR2B,ENST00000358671,True
FCG2,ENST00000358671,False
FCGR2,ENST00000358671,False
CD32,ENST00000358671,False
CD32B,ENST00000358671,False
ENST00000380367,ENST00000380367,True
ENSG00000182070,ENST00000380367,True
OR52A1,ENST00000380367,True
HPFH1OR,ENST00000380367,False
ENST00000328827,ENST00000328827,True
ENSG00000177425,ENST00000328827,True
PAWR,ENST00000328827,True
PAR-4,ENST00000328827,False
PAR4,ENST00000328827,False
ENST00000540947,ENST00000540947,True
ENSG00000172824,ENST00000540947,True
CES4A,ENST00000540947,True
CES8,ENST00000540947,False
FLJ37464,ENST00000540947,False
ENST00000222990,ENST00000222990,True
ENSG00000106266,ENST00000222990,True
SNX8,ENST00000222990,True
MVP1,ENST00000222990,False
ENST00000375650,ENST00000375650,True
ENSG00000204388,ENST00000375650,True
HSPA1B,ENST00000375650,True
HSP70-2,ENST00000375650,False
ENST00000401073,ENST00000401073,True
ENSG00000162522,ENST00000401073,True
KIAA1522,ENST00000401073,True
ENST00000308031,ENST00000308031,True
ENSG00000196263,ENST00000308031,True
ZNF471,ENST00000308031,True
KIAA1396,ENST00000308031,False
Z1971,ENST00000308031,False
ENST00000408898,ENST00000408898,True
ENSG00000221933,ENST00000408898,True
OR2A25,ENST00000408898,True
OR2A25P,ENST00000408898,False
OR2A27,ENST00000408898,False
ENST00000310194,ENST00000310194,True
ENSG00000197376,ENST00000310194,True
OR8S1,ENST00000310194,True
ENST00000359610,ENST00000359610,True
ENSG00000196171,ENST00000359610,True
OR6K2,ENST00000359610,True
ENST00000368817,ENST00000368817,True
ENSG00000196407,ENST00000368817,True
THEM5,ENST00000368817,True
FLJ37964,ENST00000368817,False
ENST00000452335,ENST00000452335,True
ENSG00000232125,ENST00000452335,True
DYTN,ENST00000452335,True
ENST00000371586,ENST00000371586,True
ENSG00000154222,ENST00000371586,True
CC2D1B,ENST00000371586,True
KIAA1836,ENST00000371586,False
ENST00000242465,ENST00000242465,True
ENSG00000122862,ENST00000242465,True
SRGN,ENST00000242465,True
PRG,ENST00000242465,False
PRG1,ENST00000242465,False
PPG,ENST00000242465,False
ENST00000451343,ENST00000451343,True
ENSG00000168477,ENST00000451343,True
TNXB,ENST00000451343,True
TNXB1,ENST00000451343,False
TNXB2,ENST00000451343,False
TNXBS,ENST00000451343,False
XBS,ENST00000451343,False
XB,ENST00000451343,False
ENST00000312988,ENST00000312988,True
ENSG00000152086,ENST00000312988,True
TUBA3E,ENST00000312988,True
ENST00000567140,ENST00000567140,True
ENSG00000160783,ENST00000567140,True
PMF1,ENST00000567140,True
ENST00000368276,ENST00000368276,True
ENSG00000260238,ENST00000368276,True
PMF1-BGLAP,ENST00000368276,True
ENST00000297477,ENST00000297477,True
ENSG00000164855,ENST00000297477,True
TMEM184A,ENST00000297477,True
MGC9712,ENST00000297477,False
ENST00000290122,ENST00000290122,True
ENSG00000142789,ENST00000290122,True
CELA3A,ENST00000290122,True
ELA3A,ENST00000290122,False
ELA3,ENST00000290122,False
ENST00000307122,ENST00000307122,True
ENSG00000169474,ENST00000307122,True
SPRR1A,ENST00000307122,True
ENST00000355906,ENST00000355906,True
ENSG00000257017,ENST00000355906,True
HP,ENST00000355906,True
ENST00000379542,ENST00000379542,True
ENSG00000137210,ENST00000379542,True
TMEM14B,ENST00000379542,True
MGC1223,ENST00000379542,False
ENST00000253796,ENST00000253796,True
ENSG00000131477,ENST00000253796,True
RAMP2,ENST00000253796,True
ENST00000361193,ENST00000361193,True
ENSG00000181045,ENST00000361193,True
SLC26A11,ENST00000361193,True
ENST00000262462,ENST00000262462,True
ENSG00000113396,ENST00000262462,True
SLC27A6,ENST00000262462,True
FATP6,ENST00000262462,False
VLCS-H1,ENST00000262462,False
FACVL2,ENST00000262462,False
ACSVL2,ENST00000262462,False
ENST00000392321,ENST00000392321,True
ENSG00000196458,ENST00000392321,True
ZNF605,ENST00000392321,True
ENST00000318683,ENST00000318683,True
ENSG00000179913,ENST00000318683,True
B3GNT3,ENST00000318683,True
TMEM3,ENST00000318683,False
B3GN-T3,ENST00000318683,False
BETA3GN-T3,ENST00000318683,False
HP10328,ENST00000318683,False
B3GNT-3,ENST00000318683,False
ENST00000397333,ENST00000397333,True
ENSG00000185163,ENST00000397333,True
DDX51,ENST00000397333,True
ENST00000368150,ENST00000368150,True
ENSG00000186400,ENST00000368150,True
OR10X1,ENST00000368150,True
OR10X1P,ENST00000368150,False
ENST00000221730,ENST00000221730,True
ENSG00000105131,ENST00000221730,True
EPHX3,ENST00000221730,True
ABHD9,ENST00000221730,False
FLJ22408,ENST00000221730,False
ENST00000342483,ENST00000342483,True
ENSG00000196152,ENST00000342483,True
ZNF79,ENST00000342483,True
PT7,ENST00000342483,False
ENST00000379290,ENST00000379290,True
ENSG00000162571,ENST00000379290,True
TTLL10,ENST00000379290,True
TTLL5,ENST00000379290,False
FLJ36119,ENST00000379290,False
ENST00000242257,ENST00000242257,True
ENSG00000122687,ENST00000242257,True
FTSJ2,ENST00000242257,True
FJH1,ENST00000242257,False
MRM2,ENST00000242257,False
ENST00000272424,ENST00000272424,True
ENSG00000144034,ENST00000272424,True
TPRKB,ENST00000272424,True
CGI-121,ENST00000272424,False
ENST00000314412,ENST00000314412,True
ENSG00000180549,ENST00000314412,True
FUT7,ENST00000314412,True
ENST00000231134,ENST00000231134,True
ENSG00000113209,ENST00000231134,True
PCDHB5,ENST00000231134,True
DKFZP586B0217,ENST00000231134,False
PCDH-BETA5,ENST00000231134,False
ENST00000569714,ENST00000569714,True
ENSG00000179580,ENST00000569714,True
RNF151,ENST00000569714,True
ENST00000400897,ENST00000400897,True
ENSG00000009724,ENST00000400897,True
MASP2,ENST00000400897,True
MASP1P1,ENST00000400897,False
ENST00000416321,ENST00000416321,True
ENSG00000166153,ENST00000416321,True
DEPDC4,ENST00000416321,True
DEP.4,ENST00000416321,False
FLJ33505,ENST00000416321,False
ENST00000263468,ENST00000263468,True
ENSG00000110318,ENST00000263468,True
KIAA1377,ENST00000263468,True
ENST00000325945,ENST00000325945,True
ENSG00000116882,ENST00000325945,True
HAO2,ENST00000325945,True
HAOX2,ENST00000325945,False
GIG16,ENST00000325945,False
ENST00000340112,ENST00000340112,True
ENSG00000188050,ENST00000340112,True
RNF133,ENST00000340112,True
ENST00000409936,ENST00000409936,True
ENSG00000138078,ENST00000409936,True
PREPL,ENST00000409936,True
KIAA0436,ENST00000409936,False
ENST00000246635,ENST00000246635,True
ENSG00000171401,ENST00000246635,True
KRT13,ENST00000246635,True
K13,ENST00000246635,False
CK13,ENST00000246635,False
MGC3781,ENST00000246635,False
MGC161462,ENST00000246635,False
ENST00000333756,ENST00000333756,True
ENSG00000184507,ENST00000333756,True
NUTM1,ENST00000333756,True
C15ORF55,ENST00000333756,False
NUT,ENST00000333756,False
DKFZP434O192,ENST00000333756,False
FAM22H,ENST00000333756,False
ENST00000302610,ENST00000302610,True
ENSG00000172377,ENST00000302610,True
OR9I1,ENST00000302610,True
ENST00000329421,ENST00000329421,True
ENSG00000175130,ENST00000329421,True
MARCKSL1,ENST00000329421,True
MLP,ENST00000329421,False
F52,ENST00000329421,False
MACMARCKS,ENST00000329421,False
MLP1,ENST00000329421,False
ENST00000320394,ENST00000320394,True
ENSG00000174628,ENST00000320394,True
IQCK,ENST00000320394,True
MGC35048,ENST00000320394,False
FLJ36575,ENST00000320394,False
ENST00000396925,ENST00000396925,True
ENSG00000184697,ENST00000396925,True
CLDN6,ENST00000396925,True
ENST00000322344,ENST00000322344,True
ENSG00000039650,ENST00000322344,True
PNKP,ENST00000322344,True
PNK,ENST00000322344,False
ENST00000301659,ENST00000301659,True
ENSG00000167914,ENST00000301659,True
GSDMA,ENST00000301659,True
GSDM,ENST00000301659,False
GSDM1,ENST00000301659,False
FLJ39120,ENST00000301659,False
ENST00000329913,ENST00000329913,True
ENSG00000184344,ENST00000329913,True
GDF3,ENST00000329913,True
ENST00000360779,ENST00000360779,True
ENSG00000125775,ENST00000360779,True
SDCBP2,ENST00000360779,True
ST-2,ENST00000360779,False
SITAC18,ENST00000360779,False
ENST00000335255,ENST00000335255,True
ENSG00000141568,ENST00000335255,True
FOXK2,ENST00000335255,True
ILF,ENST00000335255,False
ILF1,ENST00000335255,False
ENST00000302259,ENST00000302259,True
ENSG00000170967,ENST00000302259,True
DDI1,ENST00000302259,True
FLJ36017,ENST00000302259,False
ENST00000361518,ENST00000361518,True
ENSG00000198546,ENST00000361518,True
ZNF511,ENST00000361518,True
MGC30006,ENST00000361518,False
ENST00000194152,ENST00000194152,True
ENSG00000081818,ENST00000194152,True
PCDHB4,ENST00000194152,True
PCDH-BETA4,ENST00000194152,False
ENST00000382251,ENST00000382251,True
ENSG00000173253,ENST00000382251,True
DMRT2,ENST00000382251,True
ENST00000358383,ENST00000358383,True
ENSG00000185480,ENST00000358383,True
PARPBP,ENST00000358383,True
C12ORF48,ENST00000358383,False
FLJ20641,ENST00000358383,False
PARI,ENST00000358383,False
ENST00000317623,ENST00000317623,True
ENSG00000126773,ENST00000317623,True
PCNXL4,ENST00000317623,True
C14ORF135,ENST00000317623,False
ENST00000324768,ENST00000324768,True
ENSG00000175874,ENST00000324768,True
CREG2,ENST00000324768,True
ENST00000228872,ENST00000228872,True
ENSG00000111276,ENST00000228872,True
CDKN1B,ENST00000228872,True
KIP1,ENST00000228872,False
P27KIP1,ENST00000228872,False
ENST00000313838,ENST00000313838,True
ENSG00000171962,ENST00000313838,True
LRRC48,ENST00000313838,True
DKFZP586M1120,ENST00000313838,False
ENST00000550487,ENST00000550487,True
ENSG00000178449,ENST00000550487,True
COX14,ENST00000550487,True
C12ORF62,ENST00000550487,False
MGC14288,ENST00000550487,False
ENST00000367440,ENST00000367440,True
ENSG00000023572,ENST00000367440,True
GLRX2,ENST00000367440,True
GRX2,ENST00000367440,False
BA101E13.1,ENST00000367440,False
ENST00000070846,ENST00000070846,True
ENSG00000057294,ENST00000070846,True
PKP2,ENST00000070846,True
ENST00000252542,ENST00000252542,True
ENSG00000130254,ENST00000252542,True
SAFB2,ENST00000252542,True
KIAA0138,ENST00000252542,False
ENST00000366955,ENST00000366955,True
ENSG00000117724,ENST00000366955,True
CENPF,ENST00000366955,True
HCP-1,ENST00000366955,False
ENST00000338875,ENST00000338875,True
ENSG00000187821,ENST00000338875,True
HELT,ENST00000338875,True
HESL,ENST00000338875,False
HCM1228,ENST00000338875,False
MGN,ENST00000338875,False
BHLHB44,ENST00000338875,False
MEGANE,ENST00000338875,False
ENST00000399564,ENST00000399564,True
ENSG00000171495,ENST00000399564,True
MROH2B,ENST00000399564,True
HEATR7B2,ENST00000399564,False
DKFZP781F0822,ENST00000399564,False
FLJ40243,ENST00000399564,False
ENST00000301633,ENST00000301633,True
ENSG00000089685,ENST00000301633,True
BIRC5,ENST00000301633,True
API4,ENST00000301633,False
EPR-1,ENST00000301633,False
SURVIVIN,ENST00000301633,False
ENST00000413834,ENST00000413834,True
ENSG00000248919,ENST00000413834,True
ATP5J2-PTCD1,ENST00000413834,True
ENST00000555673,ENST00000555673,True
ENSG00000106246,ENST00000555673,True
PTCD1,ENST00000555673,True
KIAA0632,ENST00000555673,False
ENST00000367935,ENST00000367935,True
ENSG00000171722,ENST00000367935,True
C1ORF111,ENST00000367935,True
ENST00000238379,ENST00000238379,True
ENSG00000119431,ENST00000238379,True
HDHD3,ENST00000238379,True
C9ORF158,ENST00000238379,False
MGC12904,ENST00000238379,False
ENST00000518529,ENST00000518529,True
ENSG00000229415,ENST00000518529,True
SFTA3,ENST00000518529,True
SFTPH,ENST00000518529,False
ENST00000339732,ENST00000339732,True
ENSG00000131386,ENST00000339732,True
GALNT15,ENST00000339732,True
GALNTL2,ENST00000339732,False
GALNT7,ENST00000339732,False
PP-GALNAC-T15,ENST00000339732,False
ENST00000263268,ENST00000263268,True
ENSG00000118242,ENST00000263268,True
MREG,ENST00000263268,True
FLJ10116,ENST00000263268,False
DSU,ENST00000263268,False
WDT2,ENST00000263268,False
ENST00000280245,ENST00000280245,True
ENSG00000150676,ENST00000280245,True
CCDC83,ENST00000280245,True
MGC34732,ENST00000280245,False
FLJ42119,ENST00000280245,False
ENST00000369909,ENST00000369909,True
ENSG00000134222,ENST00000369909,True
PSRC1,ENST00000369909,True
DDA3,ENST00000369909,False
ENST00000383467,ENST00000383467,True
ENSG00000206422,ENST00000383467,True
LRRC30,ENST00000383467,True
ENST00000382226,ENST00000382226,True
ENSG00000178177,ENST00000382226,True
LCORL,ENST00000382226,True
MLR1,ENST00000382226,False
FLJ30696,ENST00000382226,False
ENST00000599538,ENST00000599538,True
ENSG00000105053,ENST00000599538,True
VRK3,ENST00000599538,True
ENST00000338961,ENST00000338961,True
ENSG00000148334,ENST00000338961,True
PTGES2,ENST00000338961,True
C9ORF15,ENST00000338961,False
FLJ14038,ENST00000338961,False
ENST00000225519,ENST00000225519,True
ENSG00000197417,ENST00000225519,True
SHPK,ENST00000225519,True
CARKL,ENST00000225519,False
SHK,ENST00000225519,False
ENST00000374160,ENST00000374160,True
ENSG00000165383,ENST00000374160,True
LRRC18,ENST00000374160,True
UNQ933,ENST00000374160,False
MGC34773,ENST00000374160,False
UNQ9338,ENST00000374160,False
VKGE9338,ENST00000374160,False
ENST00000504120,ENST00000504120,True
ENSG00000204970,ENST00000504120,True
PCDHA1,ENST00000504120,True
ENST00000327930,ENST00000327930,True
ENSG00000221931,ENST00000327930,True
OR6X1,ENST00000327930,True
ENST00000293261,ENST00000293261,True
ENSG00000161558,ENST00000293261,True
TMEM143,ENST00000293261,True
FLJ10922,ENST00000293261,False
ENST00000340339,ENST00000340339,True
ENSG00000159618,ENST00000340339,True
GPR114,ENST00000340339,True
PGR27,ENST00000340339,False
ENST00000290894,ENST00000290894,True
ENSG00000138606,ENST00000290894,True
SHF,ENST00000290894,True
ENST00000310054,ENST00000310054,True
ENSG00000167600,ENST00000310054,True
CYP2S1,ENST00000310054,True
ENST00000286544,ENST00000286544,True
ENSG00000156050,ENST00000286544,True
FAM161B,ENST00000286544,True
C14ORF44,ENST00000286544,False
FLJ31697,ENST00000286544,False
ENST00000446378,ENST00000446378,True
ENSG00000164309,ENST00000446378,True
CMYA5,ENST00000446378,True
C5ORF10,ENST00000446378,False
MYOSPRYN,ENST00000446378,False
SPRYD2,ENST00000446378,False
DKFZP451G223,ENST00000446378,False
TRIM76,ENST00000446378,False
ENST00000215727,ENST00000215727,True
ENSG00000099937,ENST00000215727,True
SERPIND1,ENST00000215727,True
HCF2,ENST00000215727,False
HC-II,ENST00000215727,False
HLS2,ENST00000215727,False
HC2,ENST00000215727,False
D22S673,ENST00000215727,False
ENST00000316273,ENST00000316273,True
ENSG00000105552,ENST00000316273,True
BCAT2,ENST00000316273,True
BCT2,ENST00000316273,False
BCAM,ENST00000316273,False
ENST00000339673,ENST00000339673,True
ENSG00000152592,ENST00000339673,True
DMP1,ENST00000339673,True
ENST00000308158,ENST00000308158,True
ENSG00000175309,ENST00000308158,True
PHYKPL,ENST00000308158,True
AGXT2L2,ENST00000308158,False
MGC15875,ENST00000308158,False
ENST00000377067,ENST00000377067,True
ENSG00000179399,ENST00000377067,True
GPC5,ENST00000377067,True
ENST00000252934,ENST00000252934,True
ENSG00000130638,ENST00000252934,True
ATXN10,ENST00000252934,True
